0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000031e-01,2.438500000000000112e-01,6.032333333333332881e-01,1.353099999999999969e+00,1.968879999999999963e+00
